season,family,gid,plant,replicated,P_rachis_weight,soluble_solids
2019,406,G_5.7.133,1,R2,5.2,20
2019,406,G_5.7.133,1,R3,3,21
2019,111,G_5.7.47,1,R1,4.6,17
2019,111,G_5.7.47,1,R2,5.7,18
2019,111,G_5.7.47,1,R3,5.9,18
2019,111,G_5.7.38,1,R1,2.2,19
2019,111,G_5.7.38,1,R2,3.9,20
2019,111,G_5.7.46,1,R1,2.9,21
2019,111,G_5.7.46,1,R2,1.7,22
2019,411,G_5.8.63,1,R1,5.2,17
2019,411,G_5.8.63,1,R2,10.3,17
2019,411,G_5.8.63,1,R3,2.1,18
2019,411,G_5.8.117,1,R1,2.9,19
2019,411,G_5.8.117,1,R2,2.3,19
2019,411,G_5.8.149,1,R1,13.6,20
2019,411,G_5.8.149,1,R2,13.6,20
2019,411,G_5.8.149,1,R3,7.7,19
2019,411,G_5.8.113,1,R1,7.2,19
2019,411,G_5.8.65,1,R1,7.6,19
2019,411,G_5.8.65,1,R2,9.3,18
2019,411,G_5.8.65,1,R3,4.7,19
2019,411,G_5.8.101,1,R1,2.3,18
2019,411,G_5.8.101,1,R2,2.8,12
2019,411,G_5.8.101,1,R3,3.3,16
2019,411,G_5.8.104,1,R1,1.8,16
2019,411,G_5.8.104,1,R2,4,15
2019,411,G_5.8.104,1,R3,1.7,15
2019,929,G_5.10.71,1,R1,7.2,22
2019,929,G_5.10.71,1,R2,2.3,21
2019,929,G_5.10.141,1,R1,3.2,17
2019,929,G_5.10.141,1,R2,2.5,18
2019,929,G_5.10.141,1,R3,4.5,16
2019,912,G_5.9.162,1,R1,10.6,19
2019,912,G_5.9.162,1,R2,7.1,16
2019,929,G_5.10.82,1,R1,2.3,18
2019,929,G_5.10.82,1,R2,4.6,17
2019,929,G_5.10.82,1,R3,6.4,15
2019,912,G_5.9.164,1,R1,7.9,16
2019,912,G_5.9.164,1,R2,7.1,13
2019,912,G_5.9.164,1,R3,11.5,15
2019,900,G_5.9.143,1,R1,5.2,18
2019,900,G_5.9.143,1,R2,9,16
2019,900,G_5.9.104,1,R1,17.2,19
2019,900,G_5.9.104,1,R2,12.3,19
2019,900,G_5.9.104,1,R3,8.3,19
2019,912,G_5.9.157,1,R1,10.1,17
2019,912,G_5.9.157,1,R2,3.3,18
2019,411,G_5.6.107,1,R1,12.3,20
2019,411,G_5.6.107,1,R2,12.7,20
2019,411,G_5.6.126,1,R1,2.6,17
2019,411,G_5.6.146,1,R1,1.4,20
2019,411,G_5.6.146,1,R2,1.7,20
2019,900,G_5.3.37,1,R1,6.2,16
2019,900,G_5.3.37,1,R2,4.1,17
2019,900,G_5.3.37,1,R3,6.5,16
2019,406,G_5.4.44,1,R1,6.6,19
2019,406,G_5.4.44,1,R2,9.6,17
2019,406,G_5.7.165,1,R1,5.6,19
2019,406,G_5.7.165,1,R2,3.5,20
2019,406,G_5.7.165,1,R3,1.6,22
2019,406,G_5.5.165,1,R1,6.6,18
2019,406,G_5.5.165,1,R2,6,16
2019,406,G_5.5.165,1,R3,5.7,19
2019,406,G_5.4.71,1,R1,4.8,19
2019,406,G_5.4.71,1,R2,5.9,19
2019,406,G_5.4.71,1,R3,8.9,20
2019,912,G_5.3.56,1,R1,17.3,17
2019,912,G_5.3.56,1,R2,15.4,16
2019,912,G_5.3.56,1,R3,26.6,19
2019,900,G_5.3.14,1,R1,1.7,16
2019,900,G_5.3.14,1,R2,5.5,15
2019,900,G_5.3.14,1,R3,3.3,17
2019,406,G_5.4.82,1,R1,13.1,17
2019,406,G_5.4.82,1,R2,6.9,16
2019,406,G_5.4.82,1,R3,8.4,17
2019,406,G_5.4.112,1,R1,3,19
2019,406,G_5.4.112,1,R2,5.6,15
2019,406,G_5.4.112,1,R3,5.4,20
2019,406,G_5.4.73,1,R1,12.3,19
2019,406,G_5.4.73,1,R2,5.5,19
2019,406,G_5.4.73,1,R3,10.4,18
2019,406,G_5.4.70,1,R1,5.4,23
2019,406,G_5.4.70,1,R2,0.9,22
2019,406,G_5.4.70,1,R3,1.9,21
2019,406,G_5.1.161,1,R1,8.3,18
2019,406,G_5.1.161,1,R2,4.5,21
2019,406,G_5.1.161,1,R3,4.2,20
2019,406,G_5.1.162,1,R1,7.9,20
2019,406,G_5.1.162,1,R2,6,19
2019,406,G_5.1.162,1,R3,9.2,18
2019,900,G_5.2.10,1,R1,10,17
2019,900,G_5.2.10,1,R2,4.4,17
2019,900,G_5.2.10,1,R3,5.5,17
2019,406,G_5.4.56,1,R1,4.9,21
2019,411,G_5.4.9,1,R1,13.4,19
2019,411,G_5.4.9,1,R2,23.1,15
2019,406,G_5.7.164,1,R1,9.9,15
2019,406,G_5.7.164,1,R2,3.8,18
2019,406,G_5.7.164,1,R3,2.5,16
2019,406,G_5.5.145,1,R1,3.2,16
2019,406,G_5.5.145,1,R2,6,17
2019,912,G_5.9.161,1,R1,3,20
2019,912,G_5.9.161,1,R2,6.1,16
2019,912,G_5.9.161,1,R3,3.1,16
2019,411,G_5.8.145,1,R1,2.8,18
2019,411,G_5.8.145,1,R2,4.3,19
2019,411,G_5.8.145,1,R3,8.5,21
2019,411,G_5.8.116,1,R1,15,16
2019,411,G_5.8.116,1,R2,11.9,16
2019,411,G_5.8.148,1,R1,1.7,16
2019,411,G_5.8.148,1,R2,8.3,19
2019,411,G_5.8.148,1,R3,3.4,17
2019,929,G_5.10.93,1,R1,9.5,15
2019,929,G_5.10.93,1,R2,6.3,16
2019,929,G_5.10.93,1,R3,6.8,15
2019,406,G_5.4.98,1,R1,5,17
2019,406,G_5.4.98,1,R2,2.8,19
2019,406,G_5.4.98,1,R3,4.9,19
2019,900,G_5.9.139,1,R1,8.1,16
2019,900,G_5.9.139,1,R2,7.6,15
2019,900,G_5.9.139,1,R3,6.3,15
2019,406,G_5.5.156,1,R1,2.9,20
2019,406,G_5.5.156,1,R2,1.5,20
2019,406,G_5.5.156,1,R3,8.1,19
2019,912,G_5.9.160,1,R1,4.8,17
2019,912,G_5.9.160,1,R2,4.2,16
2019,912,G_5.9.160,1,R3,9.4,16
2019,406,G_5.7.167,1,R1,4.6,21
2019,406,G_5.7.167,1,R2,2.7,21
2019,406,G_5.7.167,1,R3,2.5,19
2019,912,G_5.9.156,1,R1,14.8,14
2019,912,G_5.9.156,1,R2,10.5,13
2019,912,G_5.9.156,1,R3,16.9,14
2019,406,G_5.5.160,1,R1,2.4,15
2019,406,G_5.5.160,1,R2,5.8,15
2019,406,G_5.5.160,1,R3,3.9,17
2019,111,G_5.5.94,1,R1,5.2,11
2019,111,G_5.5.94,1,R2,13.7,15
2019,111,G_5.5.94,1,R3,7.8,14
2019,900,G_5.9.125,1,R1,7.3,18
2019,900,G_5.9.125,1,R2,8.5,18
2019,900,G_5.9.125,1,R3,5,17
2019,406,G_5.5.116,1,R1,7.9,16
2019,406,G_5.5.116,1,R2,5,16
2019,406,G_5.5.116,1,R3,4.2,16
2018,902,G_5.2.72,1,R1,2,19.8
2018,902,G_5.2.72,1,R2,3,19
2018,902,G_5.2.72,1,R3,5,20
2018,111,G_5.4.135,1,R1,3,14.2
2018,111,G_5.4.135,1,R2,9,14
2018,111,G_5.4.135,1,R3,4,16.4
2018,111,G_5.4.146,1,R1,5,15
2018,111,G_5.4.146,1,R2,6,19.2
2018,111,G_5.4.146,1,R3,3,19
2018,111,G_5.4.140,1,R1,4,18.6
2018,111,G_5.4.140,1,R2,3,16
2018,111,G_5.4.140,1,R3,5,17.4
2018,111,G_5.5.109,1,R1,13,17.4
2018,111,G_5.5.109,1,R2,12,18.2
2018,111,G_5.4.156,1,R1,9,16.2
2018,111,G_5.4.156,1,R2,4,17
2018,111,G_5.4.156,1,R3,4,NA
2018,111,G_5.5.104,1,R1,9,16.4
2018,111,G_5.5.104,1,R2,8,19.6
2018,111,G_5.5.104,1,R3,10,17
2018,111,G_5.5.101,1,R1,9,19.4
2018,111,G_5.5.101,1,R2,8,17
2018,111,G_5.5.101,1,R3,4,17.2
2018,111,G_5.5.78,1,R1,12,19
2018,111,G_5.5.78,1,R2,5,18
2018,111,G_5.5.66,1,R1,2,14.4
2018,111,G_5.5.66,1,R2,1,17.2
2018,406,G_5.7.146,1,R1,6,16.8
2018,406,G_5.7.146,1,R2,3,16.2
2018,406,G_5.7.140,1,R1,9,18.4
2018,406,G_5.7.140,1,R2,3,18.2
2018,406,G_5.7.140,1,R3,9,20.2
2018,111,G_5.7.107,1,R1,7,15
2018,111,G_5.7.107,1,R2,4,17.8
2018,111,G_5.7.93,1,R1,8,19.2
2018,111,G_5.7.93,1,R2,7,19.2
2018,902,G_5.6.39,1,R1,5,16.8
2018,902,G_5.6.39,1,R2,3,19
2018,902,G_5.2.76,1,R1,10,16.4
2018,902,G_5.2.76,1,R2,5,16
2018,111,G_5.3.171,1,R1,5,18
2018,111,G_5.3.171,1,R2,3,17.4
2018,111,G_5.4.154,1,R1,2,18.2
2018,111,G_5.4.154,1,R2,2,21.2
2018,111,G_5.4.149,1,R1,3,15.8
2018,111,G_5.4.149,1,R2,4,16.4
2018,111,G_5.4.143,1,R1,4,16.2
2018,111,G_5.4.143,1,R2,5,16.4
2018,111,G_5.4.143,1,R3,10,16
2018,902,G_5.2.74,1,R1,7,17.8
2018,902,G_5.2.74,1,R2,4,19.4
2018,902,G_5.2.74,1,R3,5,17.2
2018,111,G_5.5.100,1,R1,4,16
2018,111,G_5.5.100,1,R2,4,16.4
2018,111,G_5.5.100,1,R3,4,15.6
2018,111,G_5.5.98,1,R1,4,18.8
2018,111,G_5.5.98,1,R2,3,17.6
2018,111,G_5.5.98,1,R3,3,19.8
2018,902,G_5.6.20,1,R1,4,16.6
2018,902,G_5.6.20,1,R2,6,17.8
2018,902,G_5.6.25,1,R1,6,18.4
2018,902,G_5.6.25,1,R2,8,18.8
2018,902,G_5.6.25,1,R3,6,17.2
2018,111,G_5.5.86,1,R1,3,19.6
2018,111,G_5.5.86,1,R2,11,18.4
2018,902,G_5.6.65,1,R1,8,17.2
2018,902,G_5.6.65,1,R2,4,16.5
2018,902,G_5.6.65,1,R3,5,16.2
2018,902,G_5.6.34,1,R1,6,15.4
2018,902,G_5.6.34,1,R2,5,16
2018,902,G_5.6.34,1,R3,3,17.2
2018,902,G_5.6.30,1,R1,6,17
2018,902,G_5.6.30,1,R2,10,16.4
2018,902,G_5.6.30,1,R3,8,16
2018,111,G_5.5.59,1,R1,4,16
2018,111,G_5.5.59,1,R2,2,19.8
2018,902,G_5.6.43,1,R1,8,17.8
2018,902,G_5.6.43,1,R2,8,16.8
2018,902,G_5.6.43,1,R3,5,16.2
2018,111,G_5.7.75,1,R1,7,15.6
2018,111,G_5.7.75,1,R2,6,18.2
2018,111,G_5.7.111,1,R1,5,19
2018,111,G_5.7.111,1,R2,7,18.2
2018,111,G_5.7.111,1,R3,5,18.6
2018,111,G_5.7.123,1,R1,6,17
2018,111,G_5.7.123,1,R2,6,17.2
2018,111,G_5.7.57,1,R1,7,17.2
2018,111,G_5.7.57,1,R2,8,18.4
2018,111,G_5.7.57,1,R3,6,16.8
2018,111,G_5.7.73,1,R1,4,17.2
2018,111,G_5.7.73,1,R2,2,17
2018,111,G_5.7.73,1,R3,3,16.4
2018,111,G_5.7.26,1,R1,2,19.2
2018,111,G_5.7.26,1,R2,3,20.6
2018,111,G_5.7.26,1,R3,2,17.2
2018,902,G_5.9.4,1,R1,3,17.2
2018,902,G_5.9.4,1,R2,8,20
2018,902,G_5.9.4,1,R3,6,18.4
2018,902,G_5.9.11,1,R1,7,19.4
2018,902,G_5.9.11,1,R2,5,19.8
2018,902,G_5.9.11,1,R3,7,20.4
2018,902,G_5.9.12,1,R1,4,19.8
2018,902,G_5.9.12,1,R2,2,19.6
2018,902,G_5.9.12,1,R3,5,20.4
2018,111,G_5.5.99,1,R1,3,19
2018,111,G_5.5.99,1,R2,2,18
2018,111,G_5.5.99,1,R3,3,19.8
2018,111,G_5.4.151,1,R1,3,16.2
2018,111,G_5.4.151,1,R2,6,15
2018,111,G_5.4.151,1,R3,5,15.4
2018,411,G_5.4.21,1,R1,2,17
2018,411,G_5.4.21,1,R2,5,17
2018,929,G_5.10.145,1,R1,11,17
2018,929,G_5.10.145,1,R2,5,18.6
2018,411,G_5.6.104,1,R1,9,17.6
2018,411,G_5.6.104,1,R2,10,18
2018,902,G_5.9.5,1,R1,5,16.4
2018,902,G_5.9.5,1,R2,7,15.8
2018,902,G_5.9.5,1,R3,5,17.6
2018,111,G_5.7.31,1,R1,5,16
2018,111,G_5.7.31,1,R2,7,18
2018,111,G_5.7.31,1,R3,6,16.4
2018,900,G_5.3.12,1,R1,6,16.2
2018,900,G_5.3.12,1,R2,6,16.2
2018,900,G_5.3.12,1,R3,11,18.6
2018,900,G_5.3.3,1,R1,2,17.8
2018,900,G_5.3.3,1,R2,2,16.2
2018,900,G_5.3.3,1,R3,7,16.8
2018,900,G_5.3.5,1,R1,7,17
2018,900,G_5.3.5,1,R2,12,16.2
2018,900,G_5.3.5,1,R3,10,16.2
2018,411,G_5.2.169,1,R1,9,16.2
2018,411,G_5.2.169,1,R2,6,16.8
2018,406,G_5.1.137,1,R1,2,16
2018,406,G_5.1.137,1,R2,4,16.2
2018,406,G_5.1.81,1,R1,3,16.8
2018,406,G_5.1.81,1,R2,6,17.2
2018,406,G_5.1.81,1,R3,4,18
2018,411,G_5.2.170,1,R1,4,15
2018,411,G_5.2.170,1,R2,9,15.4
2018,411,G_5.8.96,1,R1,7,16
2018,411,G_5.8.96,1,R2,9,16
2018,406,G_5.7.139,1,R1,7,18.2
2018,406,G_5.7.139,1,R2,3,17.8
2018,406,G_5.7.139,1,R3,6,17
2018,111,G_5.7.109,1,R1,4,16.2
2018,111,G_5.7.109,1,R2,10,18.2
2018,111,G_5.7.109,1,R3,6,15.6
2018,111,G_5.5.92,1,R1,2,17.8
2018,111,G_5.5.92,1,R2,3,16.2
2018,411,G_5.4.18,1,R1,9,17.4
2018,411,G_5.4.18,1,R2,6,15.4
2018,406,G_5.4.78,1,R1,14,16.2
2018,406,G_5.4.78,1,R2,5,16
2018,111,G_5.7.97,1,R1,7,18
2018,111,G_5.7.97,1,R2,8,17.2
2018,111,G_5.7.97,1,R3,7,18.2
2018,111,G_5.5.58,1,R1,22,13
2018,111,G_5.5.58,1,R2,9,15.4
2018,411,G_5.6.142,1,R1,5,17
2018,411,G_5.6.142,1,R2,8,16
2018,411,G_5.6.142,1,R3,4,16
2018,902,G_5.6.71,1,R1,9,16
2018,902,G_5.6.71,1,R2,5,17
2018,902,G_5.6.71,1,R3,11,18
2018,902,G_5.9.9,1,R1,3,16.2
2018,902,G_5.9.9,1,R2,3,17.2
2018,111,G_5.5.17,1,R1,4,17.8
2018,929,G_5.10.136,1,R1,3,17.4
2018,411,G_5.6.143,1,R1,6,18.8
2018,411,G_5.6.143,1,R2,2,17.6
2018,411,G_5.6.143,1,R3,5,20
2018,111,G_5.5.62,1,R1,20,14.4
2018,111,G_5.5.62,1,R2,5,16.2
2018,111,G_5.5.62,1,R3,17,16
2018,111,G_5.5.56,1,R1,19,16.2
2018,111,G_5.5.56,1,R2,20,16
2018,111,G_5.5.55,1,R1,7,18
2018,111,G_5.5.55,1,R2,5,19
2018,111,G_5.5.48,1,R1,4,16.2
2018,111,G_5.5.48,1,R2,2,19.2
2018,111,G_5.5.48,1,R3,1,18.4
2018,406,G_5.1.160,1,R1,11,16
2018,406,G_5.1.160,1,R2,4,16.4
2018,406,G_5.1.135,1,R1,3,17.8
2018,406,G_5.1.135,1,R2,7,16
2018,406,G_5.1.135,1,R3,2,14.8
2018,900,G_5.2.7,1,R1,12,16.2
2018,900,G_5.2.7,1,R2,2,17.8
2018,900,G_5.2.7,1,R3,2,17
2018,406,G_5.1.83,1,R1,6,16.6
2018,406,G_5.1.83,1,R2,7,16
2018,406,G_5.1.83,1,R3,15,15.8
2018,900,G_5.3.11,1,R1,3,22
2018,900,G_5.3.11,1,R2,6,24
2018,900,G_5.3.11,1,R3,4,21
2018,406,G_5.4.68,1,R1,5,15.4
2018,406,G_5.4.68,1,R2,5,15.2
2018,900,G_5.3.23,1,R1,7,17.6
2018,900,G_5.3.23,1,R2,6,17
2018,900,G_5.3.23,1,R3,3,16.6
2018,900,G_5.3.6,1,R1,3,17.2
2018,900,G_5.3.6,1,R2,2,16.2
2018,900,G_5.3.8,1,R1,8,18.2
2018,900,G_5.3.8,1,R2,6,18
2018,900,G_5.3.8,1,R3,8,18
2018,900,G_5.2.13,1,R1,14,17.8
2018,900,G_5.2.13,1,R2,9,18.8
2018,900,G_5.2.13,1,R3,4,16.8
2018,111,G_5.5.76,1,R1,24,15.6
2018,111,G_5.5.76,1,R2,13,15
2018,111,G_5.5.76,1,R3,11,15.4
2018,411,G_5.2.150,1,R1,13,17.2
2018,411,G_5.2.150,1,R2,15,17.8
2018,411,G_5.2.150,1,R3,15,16
2018,411,G_5.6.156,1,R1,1,16.2
2018,411,G_5.6.156,1,R2,4,18.8
2018,411,G_5.6.168,1,R1,5,18.6
2018,411,G_5.6.168,1,R2,11,19
2018,411,G_5.6.168,1,R3,6,18.6
2018,411,G_5.6.118,1,R1,8,15.8
2018,411,G_5.6.118,1,R2,4,17
2018,411,G_5.6.105,1,R1,6,16
2018,411,G_5.6.105,1,R2,9,15
2018,411,G_5.6.105,1,R3,7,15
2018,411,G_5.6.100,1,R1,9,17
2018,411,G_5.6.100,1,R2,4,16.6
2018,411,G_5.6.100,1,R3,5,17.6
2018,411,G_5.6.151,1,R1,10,18.6
2018,411,G_5.6.151,1,R2,10,17
2018,111,G_5.7.83,1,R1,9,18
2018,111,G_5.7.83,1,R2,3,20.4
2018,111,G_5.7.83,1,R3,6,19.4
2018,111,G_5.7.70,1,R1,3,19
2018,111,G_5.7.70,1,R2,5,17.2
2018,111,G_5.7.70,1,R3,5,NA
2018,111,G_5.7.59,1,R1,12,19.2
2018,111,G_5.7.59,1,R2,6,17.4
2018,111,G_5.7.51,1,R1,2,23
2018,111,G_5.7.51,1,R2,2,20.2
2018,111,G_5.7.51,1,R3,2,21.6
2018,900,G_5.9.121,1,R1,6,16.4
2018,900,G_5.9.121,1,R2,4,18
2018,900,G_5.9.121,1,R3,4,17
2018,406,G_5.8.153,1,R1,5,20
2018,406,G_5.8.153,1,R2,3,18
2018,411,G_5.8.84,1,R1,10,18.2
2018,411,G_5.8.84,1,R2,4,18.6
2018,411,G_5.8.84,1,R3,9,19
2018,900,G_5.9.127,1,R1,6,17
2018,900,G_5.9.127,1,R2,4,15.8
2018,900,G_5.9.127,1,R3,4,17.8
2018,900,G_5.9.147,1,R1,10,12
2018,900,G_5.9.147,1,R2,12,15
2018,900,G_5.9.147,1,R3,19,15
2018,900,G_5.2.1,1,R1,16,19
2018,900,G_5.2.1,1,R2,7,17.4
2018,900,G_5.2.1,1,R3,8,17.2
2018,900,G_5.2.3,1,R1,7,16
2018,900,G_5.2.3,1,R2,9,17
2018,900,G_5.2.3,1,R3,9,17.6
2018,900,G_5.2.15,1,R1,3,17.2
2018,900,G_5.2.15,1,R2,3,21.2
2018,900,G_5.2.15,1,R3,3,16
2018,900,G_5.2.2,1,R1,9,15.4
2018,900,G_5.2.2,1,R2,12,14.4
2018,900,G_5.2.2,1,R3,10,15.8
2018,411,G_5.2.134,1,R1,11,18
2018,411,G_5.2.134,1,R2,10,15.4
2018,411,G_5.2.134,1,R3,9,16.2
2018,900,G_5.3.25,1,R1,6,16.2
2018,900,G_5.3.25,1,R2,1,19
2018,912,G_5.3.72,1,R1,4,15.4
2018,912,G_5.3.72,1,R2,6,15.4
2018,912,G_5.3.72,1,R3,5,16
2018,900,G_5.3.19,1,R1,8,16
2018,900,G_5.3.19,1,R2,12,16.2
2018,900,G_5.3.19,1,R3,7,16
2018,406,G_5.1.163,1,R1,5,16
2018,406,G_5.1.163,1,R2,12,15.6
2018,406,G_5.1.163,1,R3,6,16.2
2018,912,G_5.3.78,1,R1,10,16.4
2018,912,G_5.3.78,1,R2,7,15.4
2018,411,G_5.4.10,1,R1,4,22
2018,411,G_5.4.10,1,R2,3,22.2
2018,900,G_5.3.17,1,R1,4,16.8
2018,900,G_5.3.17,1,R2,1,16.2
2018,900,G_5.3.17,1,R3,4,19
2018,411,G_5.4.11,1,R1,4,15
2018,411,G_5.4.11,1,R2,4,16
2018,912,G_5.3.50,1,R1,14,16.2
2018,912,G_5.3.50,1,R2,12,16.4
2018,912,G_5.3.50,1,R3,13,16.2
2018,406,G_5.1.148,1,R1,6,16.8
2018,406,G_5.1.148,1,R2,9,13.8
2018,406,G_5.1.148,1,R3,5,15
2018,406,G_5.4.119,1,R1,15,17.4
2018,406,G_5.4.119,1,R2,8,19
2018,411,G_5.4.12,1,R1,4,20
2018,411,G_5.4.12,1,R2,4,20
2018,411,G_5.4.12,1,R3,2,22.8
2018,406,G_5.4.120,1,R1,4,20.4
2018,406,G_5.4.120,1,R2,7,20
2018,406,G_5.4.120,1,R3,2,21
2018,406,G_5.4.129,1,R1,8,19.2
2018,406,G_5.4.129,1,R2,7,18
2018,406,G_5.4.45,1,R1,5,18
2018,406,G_5.4.45,1,R2,4,17
2018,406,G_5.4.45,1,R3,3,16.2
2018,406,G_5.4.75,1,R1,7,24
2018,406,G_5.4.75,1,R2,2,23.2
2018,406,G_5.4.75,1,R3,2,25
2018,406,G_5.4.67,1,R1,11,20
2018,406,G_5.4.67,1,R2,3,17.4
2018,406,G_5.4.67,1,R3,4,19.8
2018,411,G_5.4.25,1,R1,8,21
2018,411,G_5.4.25,1,R2,9,19
2018,411,G_5.4.25,1,R3,12,16
2018,406,G_5.4.104,1,R1,5,18
2018,406,G_5.4.104,1,R2,6,19.5
2018,406,G_5.4.80,1,R1,4,20.2
2018,406,G_5.4.80,1,R2,10,20.4
2018,406,G_5.4.80,1,R3,4,20.8
2018,411,G_5.4.15,1,R1,8,17
2018,411,G_5.4.15,1,R2,8,15.4
2018,411,G_5.4.15,1,R3,6,17.4
2018,411,G_5.6.107,1,R1,22,20.6
2018,411,G_5.6.107,1,R2,14,18.6
2018,411,G_5.6.107,1,R3,7,18.6
2018,111,G_5.5.72,1,R1,12,19.2
2018,111,G_5.5.72,1,R2,8,20.2
2018,411,G_5.6.119,1,R1,5,23
2018,411,G_5.6.119,1,R2,2,23.4
2018,111,G_5.5.50,1,R1,7,20
2018,111,G_5.5.50,1,R2,5,15.8
2018,406,G_5.7.149,1,R1,8,17.4
2018,406,G_5.7.149,1,R2,4,19.2
2018,111,G_5.5.67,1,R1,5,13.4
2018,111,G_5.5.67,1,R2,12,12.8
2018,111,G_5.5.67,1,R3,8,14.4
2018,406,G_5.7.179,1,R1,11,17.6
2018,406,G_5.7.179,1,R2,7,17.4
2018,406,G_5.7.179,1,R3,15,17.8
2018,411,G_5.8.51,1,R1,2,15
2018,411,G_5.8.51,1,R2,4,14.2
2018,411,G_5.8.69,1,R1,3,19.8
2018,411,G_5.8.69,1,R2,6,19.2
2018,411,G_5.8.69,1,R3,4,17.2
2018,411,G_5.8.100,1,R1,2,19.8
2018,411,G_5.8.100,1,R2,1,17.2
2018,411,G_5.8.111,1,R1,7,19.6
2018,411,G_5.8.111,1,R2,4,22
2018,111,G_5.7.108,1,R1,8,18.2
2018,111,G_5.7.108,1,R2,8,20.2
2018,411,G_5.8.135,1,R1,10,16.2
2018,411,G_5.8.135,1,R2,6,17.8
2018,411,G_5.8.151,1,R1,4,23.8
2018,411,G_5.8.151,1,R2,2,19.2
2018,411,G_5.8.151,1,R3,4,19.4
2018,406,G_5.1.161,1,R1,8,15.4
2018,406,G_5.1.161,1,R2,6,17
2018,406,G_5.1.161,1,R3,5,16
2018,411,G_5.1.173,1,R1,13,19.6
2018,411,G_5.1.173,1,R2,6,13.2
2018,411,G_5.1.173,1,R3,7,15.6
2018,411,G_5.1.169,1,R1,8,21.6
2018,411,G_5.1.169,1,R2,6,16.8
2018,411,G_5.1.169,1,R3,10,17
2018,900,G_5.2.16,1,R1,8,15.6
2018,900,G_5.2.16,1,R2,6,17
2018,900,G_5.2.16,1,R3,7,17.6
2018,411,G_5.2.154,1,R1,5,21.2
2018,411,G_5.2.154,1,R2,9,10.4
2018,411,G_5.2.154,1,R3,6,19
2018,900,G_5.2.8,1,R1,2,17.2
2018,900,G_5.2.8,1,R2,7,17.6
2018,900,G_5.3.9,1,R1,5,15.2
2018,900,G_5.3.9,1,R2,4,18
2018,900,G_5.3.9,1,R3,7,18.8
2018,900,G_5.3.24,1,R1,2,22.2
2018,900,G_5.3.24,1,R2,5,20.2
2018,900,G_5.3.24,1,R3,5,23.4
2018,929,G_5.10.66,1,R1,9,20.2
2018,929,G_5.10.66,1,R2,4,19.2
2018,929,G_5.10.66,1,R3,5,20.4
2018,929,G_5.10.82,1,R1,7,16
2018,929,G_5.10.82,1,R2,6,15.2
2018,929,G_5.10.82,1,R3,5,15.8
2018,929,G_5.10.88,1,R1,3,20.2
2018,929,G_5.10.88,1,R2,1,17
2018,900,G_5.9.114,1,R1,9,20
2018,900,G_5.9.114,1,R2,10,19.2
2018,900,G_5.9.114,1,R3,11,20.4
2018,411,G_5.2.110,1,R1,3,10.8
2018,411,G_5.2.110,1,R2,12,15
2018,411,G_5.2.110,1,R3,6,14.4
2018,900,G_5.9.146,1,R1,5,21.2
2018,900,G_5.9.146,1,R2,6,21
2018,900,G_5.9.146,1,R3,5,21
2018,411,G_5.8.72,1,R1,5,21.8
2018,411,G_5.8.72,1,R2,4,20.6
2018,406,G_5.4.34,1,R1,2,21.6
2018,406,G_5.4.34,1,R2,2,21.6
2018,406,G_5.4.34,1,R3,5,21
2018,411,G_5.4.23,1,R1,6,17.4
2018,411,G_5.4.23,1,R2,8,18
2018,411,G_5.4.23,1,R3,6,18.6
2018,406,G_5.4.105,1,R1,7,17.6
2018,406,G_5.4.105,1,R2,6,17.6
2018,406,G_5.4.105,1,R3,3,16
2018,406,G_5.4.113,1,R1,5,20
2018,406,G_5.4.113,1,R2,3,21
2018,411,G_5.4.27,1,R1,9,19
2018,411,G_5.4.27,1,R2,11,19.2
2018,406,G_5.4.100,1,R1,6,18.2
2018,406,G_5.4.100,1,R2,4,15
2018,406,G_5.4.100,1,R3,6,15.4
2018,406,G_5.4.118,1,R1,7,19
2018,406,G_5.4.118,1,R2,3,19
2018,406,G_5.4.118,1,R3,8,NA
2018,406,G_5.4.115,1,R1,4,15.4
2018,406,G_5.4.115,1,R2,6,12.8
2018,406,G_5.4.115,1,R3,5,13.4
2018,406,G_5.4.133,1,R1,4,16.8
2018,406,G_5.4.133,1,R2,11,14.6
2018,912,G_5.3.75,1,R1,5,18
2018,912,G_5.3.75,1,R2,4,19.6
2018,406,G_5.5.149,1,R1,5,20.4
2018,406,G_5.5.149,1,R2,5,19
2018,406,G_5.4.72,1,R1,3,16
2018,406,G_5.4.72,1,R2,3,15
2018,406,G_5.4.72,1,R3,3,16
2018,406,G_5.4.63,1,R1,2,23.4
2018,406,G_5.4.63,1,R2,3,20.6
2018,406,G_5.4.63,1,R3,2,20.8
2018,411,G_5.4.5,1,R1,5,18
2018,411,G_5.4.5,1,R2,11,18
2018,411,G_5.4.5,1,R3,5,16
2018,406,G_5.4.86,1,R1,3,18.4
2018,406,G_5.4.86,1,R2,1,19.2
2018,406,G_5.4.86,1,R3,3,19
2018,406,G_5.4.94,1,R1,8,16.8
2018,406,G_5.4.94,1,R2,5,19
2018,406,G_5.4.94,1,R3,4,21.8
2018,406,G_5.4.96,1,R1,8,17.4
2018,406,G_5.4.96,1,R2,10,18
2018,406,G_5.4.96,1,R3,9,17.8
2018,406,G_5.4.98,1,R1,11,19.4
2018,406,G_5.4.98,1,R2,6,18.2
2018,411,G_5.6.103,1,R1,20,16
2018,411,G_5.6.103,1,R2,11,17.2
